,tweet,hs_label,label
11989, نعنباه يناه وعزفه الشين😡😡😡اللي مثل وجهه الامحق😈,NOT_HS,0.0
249, هههههههههههههه😂👊,NOT_HS,0.0
3190,احنا مش هنخلص تعليم بقاااااااااا😤😤😤😤😤😤😤,NOT_HS,0.0
11023, هتحكى الاول 😡,NOT_HS,0.0
5502, اعرف بس وضحي الحروف يعني لازم نرجعك للإبتدائية نعلمك الحروف من جديد 😡,NOT_HS,0.0
4545, مادري اشفيهم 😡😡,NOT_HS,0.0
1515,تصبيحه 👎لمن تصحى من النوم وتشوف الرسالة حقت ساهر بمبلغ 300 ريال 😠😭اول مره اخد ساهر 😐,NOT_HS,0.0
13764,شلون الله يرحمك يرحمها وانت تقول انها شخص هندوسية مب بس مسلمة.... صحيح العظيم انك ,,2.0
13275,دي حركات كفار 😷,,2.0
5050,تقول شلون الله تعالى يرحمها وانت تقول انها زوجها هندوسية وهي مب مسلمة.... صحيح انك ,,2.0
9215, والمناشدات لولاة الامر مو لك ولخشتك 'ومالك دخل'قل خيرا او تقلع 'حسبي الله عليك'موقفك هذا غبنه وقهر ودليل انك ضد شرع المرأة ماترضاها ع بنتك👎🏼,NOT_HS,0.0
14535,سوال!! البنات الى بتحط حظظات فى حنة رجليها ازاى بحس انا ان هى كده زى الحنطور والله 👊😂😋,,5.0
5090,اصلا صراحة استحي اقارن افضل لاعب في اسيا العقيد عمر سراج بحمر اسيا حقكم 😭😂😂🐸,,3.0
8523,الله يخارجنا من الاوبي بسلام 😣💔✋اشبهم فصلوا علينا ع الاخر 🤦‍♀️,NOT_HS,0.0
10161, عليهم تحسين اخلاقهم 🔫بالشارع والتخلص من القنوى ومن 🔪🔫 حتى يتعاطف معهم الشارع..مكاسبهم الماديه مجزيه جدٱ 📡📢,NOT_HS,0.0
10646, إكل 💩 وأطفح من ماي المجاري يا وِصخ,NOT_HS,0.0
866, خذ 🖕🏿 لعلك بما تتذكر او ما تخشى ,,2.0
10003,هه رسميا موقع مكاني صار ينضم لقايمة محاربي الاهلي ، التذاكر قبل كم ونص ساعه نازلة ومن حقارتهم اللي ماعملوا اعلان كامل لها 💦👊🏻جمهور النادى الاهلي كونو …,,3.0
7761, قرف والي عنده مخفات صدق 😷انا انسحب من تيم البنات 🌚✋🏻,HS6,5.0
5056,user الولد الكوري الكبير : دلوع دلوع الشاب الامالبنت الصغيرة : دلوعة الولد الابالوسط : يهودي من اسود بني قريضه🐸💔 😂هههههههههههههههههه ( كل يوم واحد يكتب ايش ترتيبه بالعايلة ),,2.0
9133,شفيهم ذولي الاوادم في صراحه مرض نفسي 😷😷 حمدلله والشكر على واغلبهم المرضه النفسييين هم الي في الجامعه ؟ 😷,,4.0
6019,#حياتك23لاحول متى تخلص فقرتهم ذولى يتئخرو عن فقرة المطبخ ثم بعدين يحطو وقت قصير لشباب ويقولو انتم الي تتخرون ومدري إيش 😲😲😲😞😞😞😕😕😒😒😷😷😤😤😤😤😤,NOT_HS,0.0
6873,صغير جدة وصغير المملكة يقابل الطحلب و 🐸الضفدع,,3.0
13815,كاظم الساهر يقول احتاج شيئ يجعلني احزن🤦🏻‍♂تعال عندنا وشجع النصر يخليك تعوووي مثل الجعري 🐕ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه🤣🤣🤣🤣🤣🤣🤣😂😅🤣😅😂😂😂,NOT_HS,0.0
4735,هه اهو ينفع كدااا😬 باقه الانترنت تخلص كدااا😡لا والف لا😠كوسوم في ام تي ان🚫💣,,4.0
14732,راعي الكليجا مسكين طالب الستر والرزق والله يعينه على هالنوعيات لان اللي فالثانويه مراهقات والله لو شافوا شي قطاوه مرمي تبيع يصوروها لاحياء ولاشيمه👎🏻 …  بايع الكلي  الكليجا,,5.0
11852, بلوك ياعدو  الإنسانيه🤨🔪,NOT_HS,0.0
13084,ياسر عاشور اول محاضره كان مشغلها عشان يقولنا ثمار العمل الجاد 😂😂😂🐸 ,NOT_HS,0.0
13487,ادخلو لا اعصب 😡😡😡😡 ,NOT_HS,0.0
14649,الله ياخذ باصات المدرسه المقولز انا مشيت انا ووحده منهم وطلعنا ب باص وجلست بجنب شباك فجاه قالت ذا محجوز لي قلت اوه وقمتتت!!!!! مستوعبين تفف علييي وع الكلب الي علمني ع الاحتراممم غبيههه! 🔪اراهن انها كذابه وواضح انها خبره في الاشياء الخايسه ذي.. يع 🔪🔪🔪🔪,,5.0
11193, حتى سالم الدوسري ب ١٠ دقايق هدفين في مرماكم 😂😂😂🐸,NOT_HS,0.0
2713,ليش التفضيل😤,NOT_HS,0.0
5003,  وين الغيره 😡وين الأخلاق 🙈وين القيم 😢وين المسبح 😜😜دلــوني 😦😱😂😉😄😃😂😉😄 ,NOT_HS,0.0
635,حين يبتلى الارض بسفهاء كأمثال البياتي لتشبيههم الساسة بمن خلق الله كل شيء لاجلهم . فهذا يعني وصول الامر بالانحطاط والسفاهة لاقصى درجاته . ولكن العجيب بالامر ان من تصدى لهفوة البياتي . اساء بفعل اقبح منه مضاعفا .فراح يسطر حديث الكساء باسماء هي منبع الفساد . علي وجيه يتحدث اليكم.😠 ,NOT_HS,0.0
322,ههههههههاشو هذوله هم اليهود يشتغلون بكل موسسات وانظمة وموسسات العالم السياسية حرامية ، يعني لو ما يشتغلون بالزراعة او الحدادة او النجارة لييش ؟ طيب لو مثلا يسيطرون على مكاتب الحكومات لو البنوك! لهذا السبب حالة العالم مزرية😡👎,,2.0
9621, حوارك مع بدر عن السياسه والساعه التقليد كان دنيئ وقمه بالاحتقار وكنت تحاول تطلعه باسواء شي لدرجه تساله عن ساعته!!  برنامج فاشل وموسم مليئ بالتناقض  👎🏻👎🏻👎🏻,NOT_HS,0.0
13600, 😷😷ماسحكت ع خير,NOT_HS,0.0
9998,user انت للطهارة والدين حسب ما امرت بة الشريعة اما البنات والشباب فليس لختانهم عندك ذريعة وليس غير ذلك نوع من الشريعة بل عادات وتقاليد باليه ورثوها كابر عن كابر اصحاب التبرك بالمقابر وحلقاتهم الصيفية وحفلاتهم والاغاني المجونة باصوات المجنونة. 😡😆🌷,,2.0
5347,حتى الواحد ما ينااااااام 😣😢,NOT_HS,0.0
12134, بط الله راسك وراس شله حسب الله كلهم 👊🏼😒👐,NOT_HS,0.0
4317,#بايع_الكليجاعلى شأن كذا انا ما ابغى ابيع😂هذا شخص عايدياجل كيف انا لو مكانه ايش تتوقعون يسوون😣✋,NOT_HS,0.0
10059, القصيم غبار من الصبح والجو يخوف 😣,NOT_HS,0.0
10411,بصراحة في معلمين ومعلمات استغفر من الله بس مازين نتكلم معاهم شو ذنب هل الطالب السعودي المسكين ودي اسبه 😠😈😠,,4.0
8260,  لا كذا قووووويه 💔🔪😂😂😂😂 ,NOT_HS,0.0
3060, وبعدين اييون يقولون لنا لازم ننسى الي صار 😡😡😡,NOT_HS,0.0
5470,"""الناس تحب أن تصدق ما هو كذب إذا تناول خصومها"". ✍🏻📜صدقت ياصديقي سمير عطالله،الحسد والحقد والغيرة والخُبث والجُبن والجهل وصغر العقل أمراض لا علاج لها😷🤢",NOT_HS,0.0
2679, الله يلعنهم 🤢,NOT_HS,0.0
2617,  طرق ربطات ابداع صراحة 👟👞 ,NOT_HS,0.0
12952,  البنت إذا لسبت كعب عالي 👠 😂😂😂😂 ,NOT_HS,0.0
6038,والله مساكي سعاده ياروح قلبي شفتي وش الخيانه والقذاره... المهم ان العرص الممثل الفاشل ده كان عامل برنامج اسمه المخبر علي قناه اون ماكس وعامل فيها مع البلد... ، وللعلم هو ينارجي مصر برضو علي بلاعه الخيانه والدم اللي طفحت بمصر😡,,3.0
14174,user  اي والله قليلات من حيا 🔪,,5.0
10103,ما بنرتاح من هالمتسولات😤😤😤ابلغ ابعد عنها url واموهالبترول الغالي غالي غالي والذهب غالي ما حيلتنا شي ، وكل شي غالي غالي علوووووه 😣😣,,4.0
1619,  المشكله انه متزوج ! مااستحت لا من الله ولا من خلقه ولا من اهلها ولا من زوجته 😷😷😷😷,NOT_HS,0.0
11738,بالله احد يشوف لنا وين طريق 🐸🐸 للنهايي.. مع ذكر العلم ان اخر 16 مباراه فازوا فيها كانت فوز بضربات بركلات الحظ..,,3.0
14064,بنات ترى يعني مو مب شرط لو كل يوم تروحون للركن القصيمي وتصورون نفسكم المز والله فشلتونا قسم بالله شفت مقاطع تطيح الوجة عشان تعطونهم عنا فكره سيية😡,,5.0
9299, عندنا في القنفذه غبار جداً قويه ياليت يتعلق الدوام بكره 🤧😷,NOT_HS,0.0
11985, يقولك ارتاع🤢,NOT_HS,0.0
14766, بايع  الكليجا. والله اني اشك في الموضوع من اخترعه المقطع وكبره ونشره وغيره وسوى له تاق واعلن عنه في اشهر قنوات مكافحة الفساد ؟ وبعدين ؟!!! شي غير موجود. للاسف فقط كم وحدة من قليلات ء الحياء خليتوهن وكانهن يمثلن البنات من السعوديات. كلهن. لابارك الله لكم فيكم. يا من تحبون نشر هذا المنكر وتزينونه للناس وتشوهون سمعة بلدنا 😡,,5.0
5313,ايش المفجعه هاذي عيب والله 😷 انا بالنسبالي هذا التصرف مرفوض سواء من البنات او الشباب   #بايع_الكليجا,NOT_HS,0.0
12151,حقيقي تعدو مرحلة القرف😷 ,NOT_HS,0.0
13163,#مهجوره_اربع_سنه_اريد_فك_قيوديمثل العاده الشعب يحطم في مجاديف الزوج بدون ما يسمعه اهم شيء كلام الزوجهشوفو التاق الي اسمه سحر عيون فيه سنابات لها  وكيف ذي المخلوقه نفسيتها 💩وبتعرفو كيف زوجها مدلعها,NOT_HS,0.0
6435,امك شلون الله يرحمها وانت للحين تقول فيها انها كانت هندوسية مب مسلمة.... صحيح انك ,,2.0
14268,الله ياخذ باصات مدرستنا المقولز مشيت انا واختي ووحده وطلعنا باص متاخر وجلست بجنب اول شباك فجاه قالت محجوز قلت اوه وقمتتت!!!!! مستوعبين ان تفف تف علييي وع الي علمه علمني الاحتراممم غبيههه! 🔪اراهن انها كذابه وواضح اكثر انها مافيها خبره في مثل الاشياء ذي.. 🔪🔪🔪🔪,,5.0
