,tweet,off_label,label
8125,"من أجمل الأوامر اللي اتلقاها بصدر رحب  "" على السادة المسافرين ربط الأحزمة ""  مستعد اربط رقبتي بسلسله بس انت حرك بدي اسافر ...! 💔🐸🌚",NOT_OFF,0.0
8380,  يا صبر الارض على قروبات الجامعة 🤢,NOT_OFF,0.0
9986,url وع هفف من هالقرف كرهته ,,1.0
891,لوعة 😷,NOT_OFF,0.0
1750,اكره شي في الحياه اني اعيد واكرر لنفس الشخص 😡💔,NOT_OFF,0.0
4256, عاجبني اني ضفدع 🐸😎 ,NOT_OFF,0.0
995, 😣😣 ليه,NOT_OFF,0.0
9613,حاول مره ثانيه يااصغير.. ترا لمن اتكلم مع قطري كاني انكلم شخصيا مع جززمتي  الله يااخ يكرمها عنك 👞 h …,,1.0
7680,عضه وعبره يعني ؟ لا لا موب كيذا يا صاحب الهاشتاق 😑👎🏻👎🏻 #صلاه_الجنازه_القادمه_انت,NOT_OFF,0.0
10781,يعععععع وش الحلو ذي فيه بذمتكم 😷  بايع الورد  باع الكليجا,,1.0
2502,  لحمي لكم في العيد بناتي واولادي عيدكم مبااارك 👌😇🐑❤️ ,NOT_OFF,0.0
8910, بايع  بايع الكليجا قد ماهالمنظر مستفز ومولم ، كذا منظر البنات اللي متجمعين وهم يعلقون عندهم ويصورون ,,1.0
2151, والله عدنا وعندهم خير ..يصلحون داخل المطعم ولا ندري وش يسوون فيها وماندري اصلآ هي لحم 🐐 او 🐶😷,NOT_OFF,0.0
3944, مش باين😣😣,NOT_OFF,0.0
2214,يلعن ام الرخص 🤢🤢🤢 #بايع_الكليجا,OFF,1.0
6460,#بايع_الكليجاالحياء نعمه ماعاد فيه حياء اعوذ بالله وش ذى خيررر اذا ماستحيتو من ربكم استحو من الناس راح الحياء والخجل يلعن الخفه بس 🔪,OFF,1.0
8667, بأرسم غيرها 🙉 .,NOT_OFF,0.0
8354, مش انتي الي كنتي بتتريقي عليا وانا بسمع اغاني الانمي 😳😳راح فين حماقي وعمرو 😂😂😂😂😂👊👊,NOT_OFF,0.0
5549,اوقاااااات******👊🙄😂 ,NOT_OFF,0.0
10810,والله خلاص اكتشفت انو كلا الجنسين البنات هنا حالتهم مزريه url محرووومين بشكل 😷👎🏻,,1.0
11239,اه هذا الوقت سيمضي.. بس هيفشخك اكتر وهو بيمضي كمان 👻👊,,1.0
11041,قياده المراه ف السعوديه ستبقى محتشمه وصاحبة حياء ورافعه من ظغط الليبراليه😷,,1.0
8537, الله يكافيها فيك ياعنصري يانتنبكرة تدور الايام ويجي اللي يقول عنك لحجيفعلاً بجح وكريه😤#مهجوره_اربع_سنه_اريد_فك_قيودي,OFF,1.0
11103,تغطى الرجال انتم وخزياه بنات العالم شفيكم مو شايفين لنا خير!!!!! مرا مرا تفشلون قسم ,,1.0
953,سترومن يلعن ابووووككك 😠😠 #المنيشن_تشيمبر,OFF,1.0
9325, اوصف بايع  الكليجاقمه بالسخافه الحمدلله والشكر الله يقطع الخفه اللي فيكم ما عمره شفتو الا خيير والله قطع لسانك اثقلي منه انتي وياها 😷👊🏻,,1.0
1147,  من عجائب الهنود يغني بالجبل وحبيبته ترد عليه بالمطبخ 🌚🔪😂😂اغني لكم يمكن تسمعوني 🤣#المسج_وليف_الروح#قروب_سهم_للدعم#فديت_ال…,NOT_OFF,0.0
7286,هو ده بقى غدر الزمان 👊😂😂 ,NOT_OFF,0.0
5420, ان ماجاني هالمره صججج بزعل عليج 😠👊,NOT_OFF,0.0
125, طيب ليش حاطه التسليم قبل الدفع 🤔 المفروض ادفع بعدين استلم بس طريقتها مضحكة و غبية 😂😂😂😷,OFF,1.0
1922, ياشيخ كل بعر وعض ع شحمه بس.انتم مسخره والي وراكم ومدعوس عليكم ب البساطير 👞,OFF,1.0
11312,كيد الانثا هو العن. واشد من ذي الستخبارات. url انتبة يصيدونگ 😂😂😂👊😩😩😩👊👊👊😭😭💔💔✋🌹,,1.0
3024,مير مراهقات تنبلع ماعليهن شرهه 😷.. بلاك من الموووت هالعجززز اللي تقول بخمه غصب زوجي القبيح..والثانية تقول بحكل عيني عن الأشهب اللي عندي..انا بحلم ولا بعلم🤤🤤 نذر بالله العظيم اتحدى اذا صدق حريم ترا ياناس عدوان رجال وراء يوزرات أو خلايا بشري مدري عزمي يشوهون صورتنا #بايع_الكليجا,OFF,1.0
4927,صباح الغيـره على الجو من كلّ شخص مداوم 😤,NOT_OFF,0.0
3959,"احيانا ما الوم الحقوقيات على تفكيرهم الحاد عن الرجل لان ببعض الاشياء فعلا الرجل نفسه حاس انه هو "" سي السيد""😷",NOT_OFF,0.0
2319, يع مدري ليش احسهم درر الي خاقات عليه 😷🤓.,NOT_OFF,0.0
10536,اصلا مافيه اليوم اي احترام للمحاضرة ، عند البنات كل اللي جالسين جنبي فصفص وحركات! وين يابو الشباب😅 المشكله حمت كبدي من الريحة  user مدري كيف كنت بفاتحهم بالموضوع صراحة 😂😭,,1.0
9579,والله فضحونا الله يهديهم شوفو السعوديين ايش مسوين يغردون علينا برا ماشافو خير و الخ الخ والخ والعربيه جابته بعد 😷,,1.0
9112,user سبحان الله شكل الناس الكريهين دايم يعرفون بعض😷,,1.0
8914,user خليكن قاعدة ع الخاص😒 عم تتمعشقو فيه مع ببعض🐸تمعشقوا تمعشقوا 😂نهايتكم شي اغنية عراقية وبيبسي 😂 هههه 😇و ياني ندم نفسي و انتحار💔اه اني نسيت وبلوك كم …,,1.0
10847,هل تعلم اكثر اكثر ما قد يفرح الانثى او القصيرة هو ان سوف تشاهد انثى اقصر منها 🔪🌚😂😂😂😂,,1.0
524,انامش فاهم حاجه 😌😌🐮,NOT_OFF,0.0
6605,شفت يالنحيييس 😤😤😤😤 النت امس معلق عندي بسبتك حتى هي  تقول 😨😨💔💔💔 ,OFF,1.0
6662, 🤢😫😂😂😂😂😂😂😂😂 من طيبك,NOT_OFF,0.0
3469,جالسه اختبر بموضوع ما درسته وواحد من الطلاب جالس ينقش ورقتي خطياً بورقته 🙉 عموماً متأكدة من شي واحد اختبار الإعاده بيقعد بأبعد كرسي عني 😂😂💔💔,NOT_OFF,0.0
1727, ياولاء مانمت زين وتاخرت دقيقه ويلا دخلني يهاوش الله ياخذه وش هالصباح😣,OFF,1.0
3608, زين بالعافيه 😣😂,NOT_OFF,0.0
6243, داومي اول شي بعدين اتغزلي في حبيب القلب 😡😡😉,NOT_OFF,0.0
5345,  بدوون تدقيق ياجماعه تعرفوني اذا تحمست😂😤,NOT_OFF,0.0
8346, قذر إنسان وصخ 😷😷,OFF,1.0
2649,"#حب_الانتر_نت_صدق_او_كذب من البنت بيكون حبها صادق اما الرجال م أتوقع، وكمان م بيبدأ الحب إلا لازم يتعرفون ع بعض، ومكالمات وهيك حركات . وهُنا العلاقة"" لا تُرضي الله"". 👀🔪",NOT_OFF,0.0
4820,ระยะทำใจ😂 — امك انت ابوك انت ايش هذا كلام .. حيوان كلب ..👊🏼💪🏽 ,OFF,1.0
4970, افا ياسرحان😣,NOT_OFF,0.0
11356,جد يحومون ام تسبدي اللي يسوي حقوقي محترم مع البنات ويدافع عنهم بادب وهمه الوحيد الرتويت فقط وهو بالحقيقه معذب خواته وجاي يفرد عضلاته هنا ومسوي مثالي 😷😷,,1.0
9021,جديد  داليا  url مباركالله يفشلها هي وهيا وصورها الماسخه. ”  انها مسلمه😒🔪!!,,1.0
3075,#بايع_الكليجا_حتى امه من القهر صارت لا تبيح ولا تحلل إلي يصور وينشر صور ولدها 😞💔خلاص عاد مصختوها 😡 ,OFF,1.0
8499, شوفي قيو 😡,NOT_OFF,0.0
210,اعطل ايشي تقعد عند حد بكنكن  😷,NOT_OFF,0.0
529,"يالليل ....غثيتونا فيه 😠""الحمدلله انه مو بنت علشان ماتقولوا غيرانه منها 😂😂💔#بايع_الكليجا ",NOT_OFF,0.0
1197,يا امة ضحكت من جهلها الامم 👎 #بايع_الكليجا,OFF,1.0
2710, ترا نفتح الشبابيك لما تخرجي من عطرك 😷,NOT_OFF,0.0
1347,  جمال عارف قبل دعس الاهلي للاتحاد برباعية وبعدها 😂😂😂😂😂😂😂😂تذكرت البلوي يوم قال عليه حمار🐴🐴🐴🐴   #عوده_منصور_البلوي #زواج_الامير…,OFF,1.0
9376,اخر قلة ، ادب بالعالم من يشتهر لهم شخص يجيبون صوره له ، قديمه واستلم ، يهيه تراه ماهو ادمي شكله مو سراميكه ينقال خشتك ثابته ماتغيرت من ولدت🐒,,1.0
6134, على فكرة طعمه اكثر من عادي ومو مميز عندهم بس ال rainbowsherbet اللي طعمها حلو وغريب وال sundai تبعهم لا حرج 🤢,NOT_OFF,0.0
3430, هو جابهم عليه باين😂😂👊,OFF,1.0
5351, ياربيه استحيت وانا مالي دخل 😣,NOT_OFF,0.0
983, يعني نروح يمين وشمال 😡 بسبب الحريه,NOT_OFF,0.0
8029, ليش عاد 😒... بنت حلوة جاية بالركض تصبح عليك وانت بطران 😠,NOT_OFF,0.0
10908,بعض الاساتذه والطالبات فيهم مرض نفسي قسم بايات بالله كانه عمى صدق 🙂🔪💔.,,1.0
2473, يمين بالله حاسه باستفرغ خلااااااص 🤢,NOT_OFF,0.0
10322,• ف كينيا ، اي طفل فقير ينتمي البنت لقبيلهالماساييتم بها ارساله للادغال بافريقيا لاثباترجولته بقتل اسد😱  والعرب عمره حوالي 30 سنهويرقص ف السناب😷😒😂,,1.0
9261,صباح  بايع  الكليجا توها قاعده تطلع النصايح الاخيره من خرفان حليمه وطقة النافخ  والمنفوخ ,,1.0
7871, ياليت  يرجع  زمن  الطيبين  كان القناة الاولى  المذيعين رجال  بس  والحين  نساء 👎,NOT_OFF,0.0
10687,لو اني ما مداومه افضل وافضل لي بمليون مره من الجراحه الزفت من ذي🤕😠,,1.0
2609,  وإن لم تتعلم من الخازوق الأول فأنت تستحق الثانى والثالث وسيب القوس لامؤاخذه مفتوح 😈😅👊,OFF,1.0
5875, وع 🤢,NOT_OFF,0.0
10211,والله وصدقتي اوفر مره عاد كذا خلاص من اليوم صارت هذولي كل البنات ما عندهن لا اهل يخافون بالله عليهن والله قلة تربيه مايعرفون يربون ولا بناتهم 😡😡😡😡😡,,1.0
9755,🐑 مو مثلك متخيل,,1.0
7523, فدا 💩,NOT_OFF,0.0
5496, طيب خلينا من ذي ماستحيتي من نفسك وانتي تكذبين وتقولين انسابكم سعوديين؟ يمنيه ياوصخه ياشرذمه الله مايحب الكذاب ليش بس التلزق والاحتكاك والكذب ياحفيدة ابرهه؟🤮,OFF,1.0
8923,الهندي قاعد يحاول يثبت كذبه للمعزب ان الخروف 🐑صار صديقه حتى الخروف ما يقدر يذبحه 😂 بابا خلي خاروف مسكين,,1.0
196,  الحيوان الي بالصوره شنو 🙃💔 عيوني اجعتني 🔪 ,OFF,1.0
11410,اكره شيء عندي لما يوم احاول اكل ظفوري صغير ، ما اوقف لين ما الدم يطلع دم بالغلط 😠😤😠. مادري شو الحل من هاي العادة الزفتة.,,1.0
7832, مثلي ياخي حقيقي تعبت منه 👎🏻💔💔💔,NOT_OFF,0.0
1266, المقطع يقههههههر سواء كانوا منقبات والا كاشفات عيب والله اعطوا الموضوع اكبر من حجمه قلة حياء😷,OFF,1.0
6137, ايه ده هو ف مشاعر ناحيتك كمان 😷😂😂😂 مفيش الكلام ده لا 😌,NOT_OFF,0.0
6472,🤢🤢🤢بدت تخرب نتفلكس ,NOT_OFF,0.0
11206,user ههههههههاشو هذوله اليهود يسيطرون بكل موسسات دول وانظمة العالم السياسية ، كيف يعني ما يشتغلون لا بالزراعة او الحدادة او صناعة النجارة ؟ او لو يسيطرون اكثر على الحكومات لو البنوك! لهذا السبب ؟ حالة العالم مزرية😡👎,,1.0
4632, انفولو اسلوبك ساير زباله 😷,OFF,1.0
8714,#بايع_الكليجاتجيك بعد م تطلع محنتها تقول الموضوع طقطقة والله لا يسامح الي يقذفني ويتكلم ف تربية اهلي !!! ترى حنا كللللللنا نشوفك شي بس ما ودي اقوله👎🏻,OFF,1.0
3153, انا والله اشك ان الشعيب ايراني من تحت الطاوله خبيث ويدور الشهره 👎🏻,OFF,1.0
10162, rt جروب  النخبة العسكرية  القوات الوطنية 👈فضيحة الخوان المسلمين على قناة عزمى بشارة  🙉👈مناظرة ساخنة بين القيادي الاخوانجي الحمساوي ومحلل عزمي اسراييلى 😱👈ليرد …,,1.0
2155,بس الحنين بعدو معي💟 زعلان ومش راضي مني تطلعي💔 امبارح حلفلي يمين بعيونك الحلوين انك لعندي رح ترجعي 🙃الاغنيه دي خيااااال 🙈🙉صباح الخير 💟,NOT_OFF,0.0
